label,parent,num_heavy,degree,ligand
2aid,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1ec0,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1npv,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
3aid,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1izh,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1b6l,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1a8k,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1g35,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1hbv,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
4hvp,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2aoj,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2f3k,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1msm,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1ohr,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2aod,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2bpy,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1qbt,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2p3b,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2fxe,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
4phv,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1fg8,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1sdt,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1eby,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1odw,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1d4h,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2avm,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1ec3,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1mrw,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2i0a,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1w5y,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1hvi,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
7upj,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1qbs,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1npa,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2hs2,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1hos,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1hps,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2aoi,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1wbk,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1ajv,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1dw6,1kzk,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1ejn,1owe,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1f5k,1owe,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1c5z,1owe,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1u6q,1owe,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1gi8,1owe,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1gj7,1owe,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1sqo,1owe,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1f5l,1owe,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1owh,1owe,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1gjc,1owe,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1c5y,1owe,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1sqa,1owe,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1gj9,1owe,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1vja,1owe,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1gjd,1owe,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1sc8,1owe,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1gi9,1owe,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1vj9,1owe,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1owd,1owe,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1gja,1owe,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1gi7,1owe,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1sqt,1owe,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1gj8,1owe,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1gjb,1owe,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1o3p,1owe,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1c5x,1owe,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1yw7,1r58,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1r5g,1r58,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1yw9,1r58,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2ga2,1r58,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1r5h,1r58,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1lzv,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2hl4,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2geh,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1ca2,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2nxt,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1bcd,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1bnv,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1ttm,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1if5,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2o4z,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1zsb,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1g54,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2ili,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1xpz,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2fnm,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1te3,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1cao,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2ca2,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1ugb,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1xev,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1g0e,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1g53,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1if8,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1xq0,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1fqm,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1bnq,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1f2w,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2nxs,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2ax2,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1ray,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2eu2,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1kwr,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1ze8,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2cbd,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1t9n,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2gd8,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1okl,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1cnx,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1bnu,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2fos,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1a42,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1bn1,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2aw1,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1i90,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1if6,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2fnn,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1tb0,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1i8z,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1g0f,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
4ca2,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1zh9,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2nns,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2cbc,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1cil,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2nng,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1tbt,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1raz,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1cin,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2nno,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2cba,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1bnn,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1cnw,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1cra,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2fov,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1fql,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2nxr,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2hnc,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1teq,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1zgf,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2fnk,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1bv3,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2h15,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1g52,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1bn4,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1zfq,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1if9,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2fmz,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1if4,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2ez7,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1bn3,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1zsc,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1eou,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1ugd,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1moo,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1ca3,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2nnv,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1bnw,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2foq,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1okn,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
4cac,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2cbb,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1cim,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1zge,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2f14,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1g1d,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1am6,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1cay,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
5cac,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1hca,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2hoc,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1z9y,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1lug,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1zfk,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1if7,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2hd6,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1i91,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1ugg,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1xeg,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2hkk,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1avn,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2eu3,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1teu,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1cng,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1okm,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1cny,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1bnt,1oq5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1jkh,1jla,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1jcq,1mzc,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1s63,1mzc,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1kzo,1mzc,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1ld7,1mzc,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1ld8,1mzc,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1sa4,1mzc,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1o5m,1mzc,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2bro,2br1,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2cgw,2br1,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1zlt,2br1,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1nvr,2br1,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2brb,2br1,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2brh,2br1,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2hog,2br1,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1nvq,2br1,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1nvs,2br1,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1zys,2br1,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2c3l,2br1,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2cgx,2br1,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2brg,2br1,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1ia8,2br1,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2cgu,2br1,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2brm,2br1,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1sd3,1tt1,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1s9t,1tt1,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1dd6,1jje,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1jjt,1jje,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2an3,1hnn,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2an4,1hnn,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2g8n,1hnn,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1yz3,1hnn,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2an5,1hnn,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2g71,1hnn,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1pxl,1ke5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2c5y,1ke5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2cch,1ke5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1p2a,1ke5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1w98,1ke5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2c6o,1ke5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1okw,1ke5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1b39,1ke5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1vyz,1ke5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2uue,1ke5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2c68,1ke5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1w0x,1ke5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1pkd,1ke5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1h27,1ke5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1oiq,1ke5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1h1q,1ke5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1ke8,1ke5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1di8,1ke5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1p5e,1ke5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1ke6,1ke5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2c5n,1ke5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
2c6l,1ke5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1h08,1ke5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1pw2,1ke5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
1hck,1ke5,1000,0,/projects/ml/ligand_datasets/benchmarks/astex_diverse_set/1p2y/ligand.mol
